,ta,U,V,ws,hm,vs,pm
2016-01-11 20:00:00,-4.8,0.5045276238150195,-0.8633955506067715,0.8,43.8,24680.0,50.0
2016-01-11 21:00:00,-3.7,-0.2520693582431139,-0.9677091704819712,1.8,36.4,22370.0,53.0
2016-01-11 22:00:00,-4.7,-0.925209718385782,-0.3794561595290052,0.5,44.9,20600.0,56.0
2016-01-11 23:00:00,-4.8,-0.8837656300886932,-0.4679298142605735,0.5,44.3,20170.0,59.0
2016-01-12 00:00:00,-5.8,-0.8171448983351287,-0.5764323161697931,0.5,52.7,20090.0,57.0
2016-01-12 01:00:00,-7.3,-1.8369701987210294e-16,-1.0,0.0,59.3,19620.0,54.0
2016-01-12 02:00:00,-7.6,-0.379456159529005,-0.925209718385782,1.0,62.9,13200.0,55.0
2016-01-12 03:00:00,-8.1,-1.8369701987210294e-16,-1.0,0.0,60.5,17600.0,67.0
2016-01-12 04:00:00,-8.9,-1.8369701987210294e-16,-1.0,0.0,76.4,14980.0,57.0
2016-01-12 05:00:00,-9.3,-0.5387707850068633,-0.8424523970071474,0.3,72.7,13550.0,63.0
2016-01-12 06:00:00,-9.4,-0.9995598601193844,-0.0296662440851105,1.3,82.3,11990.0,65.0
2016-01-12 07:00:00,-10.1,-0.7581343361976524,0.6520984038303921,0.5,81.6,12200.0,77.0
2016-01-12 08:00:00,-10.0,-0.977415894286096,-0.2113247964553886,0.4,82.7,10400.0,67.0
2016-01-12 09:00:00,-6.6,-0.656059028990507,0.7547095802227722,0.6,67.4,12810.0,76.0
2016-01-12 10:00:00,-3.8,-0.0662739004000006,-0.99780146829205,2.0,32.8,21100.0,67.0
2016-01-12 11:00:00,-2.5,-0.7986355100472929,-0.6018150231520483,1.2,28.5,26040.0,49.0
2016-01-12 12:00:00,-1.3,0.8754645270000176,0.4832823832550024,0.6,25.9,25540.0,33.0
2016-01-12 13:00:00,0.3,0.3681245526846783,-0.9297764858882512,2.9,28.4,26660.0,30.0
2016-01-12 14:00:00,0.3,0.8059282822485158,-0.5920131787992196,3.2,29.3,32260.0,32.0
2016-01-12 15:00:00,-0.2,0.848048096156426,-0.5299192642332049,3.7,32.1,37600.0,27.0
2016-01-12 16:00:00,-0.9,0.9751493543055632,-0.2215484976194675,4.4,41.8,33010.0,30.0
2016-01-12 17:00:00,-1.7,0.8141155183563193,-0.5807029557109397,2.1,43.6,32500.0,27.0
2016-01-12 18:00:00,-2.6,0.5750052520432789,-0.8181497174250233,2.5,41.6,38650.0,26.0
2016-01-12 19:00:00,-3.9,0.7132504491541817,-0.7009092642998509,0.5,56.0,29090.0,26.0
2016-01-12 20:00:00,-4.1,0.9426414910921784,-0.3338068592337709,1.6,62.4,27200.0,30.0
2016-01-12 21:00:00,-1.9,0.2689198206152661,-0.9631625667976582,3.8,55.9,34250.0,40.0
2016-01-12 22:00:00,-2.7,0.3987490689252463,-0.917060074385124,4.6,54.0,29780.0,37.0
2016-01-12 23:00:00,-4.993887340908092,0.1994370804941971,-0.8399655985933054,3.245688261725948,65.95179440338345,18530.065587935936,28.0
2016-01-13 00:00:00,-5.3,-0.2773146533023774,-0.9607791541575944,2.2,61.1,25860.0,27.0
2016-01-13 01:00:00,-6.4,-0.3106764296307319,-0.9505157316277838,1.7,62.2,26870.0,38.0
2016-01-13 02:00:00,-6.6,-0.7313537016191705,0.6819983600624986,1.4,68.9,22280.0,35.0
2016-01-13 03:00:00,-7.5,-1.8369701987210294e-16,-1.0,0.0,70.5,22290.0,35.0
2016-01-13 04:00:00,-7.1,-0.8987940462991669,0.4383711467890773,0.7,81.0,18880.0,32.0
2016-01-13 05:00:00,-6.9,-0.6073758397232867,0.7944146205354181,0.4,81.0,16710.0,32.0
2016-01-13 06:00:00,-6.8,-0.8048937973559144,-0.5934188866037012,0.5,79.7,17650.0,39.0
2016-01-13 07:00:00,-8.3,-0.2706004459758636,-0.9626917464264788,1.3,81.7,17230.0,42.0
2016-01-13 08:00:00,-7.9,-0.8338858220671681,0.5519369853120583,0.6,83.5,15170.0,60.0
2016-01-13 09:00:00,-5.0,-0.7489557207890023,0.6626200482157374,0.9,72.0,15640.0,63.0
2016-01-13 10:00:00,-3.0,-0.9258705848099948,0.3778407868184671,1.9,52.8,20490.0,54.0
2016-01-13 11:00:00,-1.4,-0.4035452963523901,0.9149596678498249,1.7,44.7,20970.0,60.0
2016-01-13 12:00:00,-0.3,-0.7301622766207527,-0.683273773680799,1.1,39.6,22210.0,35.0
2016-01-13 13:00:00,0.1,0.8260982944957639,-0.5635260489375715,1.8,46.9,31510.0,37.0
2016-01-13 14:00:00,0.8,0.9735789028731604,-0.2283508701106555,3.5,50.0,29020.0,48.0
2016-01-13 15:00:00,-0.7,0.9921147013144777,0.125333233564304,2.6,76.5,2620.0,45.0
2016-01-13 16:00:00,-1.1,0.6560590289905074,0.7547095802227721,2.7,86.8,1110.0,34.0
2016-01-13 17:00:00,-0.2,0.8941542368393678,-0.44775908783877,1.9,85.6,6060.0,18.0
2016-01-13 18:00:00,-0.6,0.5060337641211635,-0.8625136692072576,3.4,73.4,18640.0,25.0
2016-01-13 19:00:00,-0.8,0.5461019610144293,-0.8377187166204386,2.9,73.6,19050.0,28.0
2016-01-13 20:00:00,-0.9,0.4848096202463371,-0.8746197071393956,6.5,68.7,21680.0,25.0
2016-01-13 21:00:00,-1.9,0.5664062369248328,-0.8241261886220157,4.3,65.3,17520.0,39.0
2016-01-13 22:00:00,-2.8,0.3305143927132232,-0.9438009515832294,5.1,67.0,14730.0,37.0
2016-01-13 23:00:00,-4.9,-0.0104717841162462,-0.999945169365512,1.8,57.3,20420.0,35.0
2016-01-14 00:00:00,-6.3,0.140901231937583,-0.9900236577165574,0.7,55.0,23910.0,44.0
2016-01-14 01:00:00,-7.2,-0.732542898787379,-0.6807208689589177,1.4,59.7,22890.0,47.0
2016-01-14 02:00:00,-8.1,0.6971651028545645,0.716910607650483,0.4,63.6,19110.0,48.0
2016-01-14 03:00:00,-8.9,0.4383711467890774,0.8987940462991668,0.3,77.1,18290.0,50.0
2016-01-14 04:00:00,-8.2,-0.9092361090470684,0.4162807922604012,0.8,78.6,16970.0,53.0
2016-01-14 05:00:00,-9.4,-0.983571470813386,-0.1805191452505601,1.3,82.5,14900.0,55.0
2016-01-14 06:00:00,-10.5,-1.8369701987210294e-16,-1.0,0.0,83.1,15160.0,60.0
2016-01-14 07:00:00,-10.5,-0.9914448613738104,0.1305261922200515,0.9,84.1,12240.0,69.0
2016-01-14 08:00:00,-11.2,-0.9472102777460292,-0.3206129905856759,1.1,82.4,13950.0,78.0
2016-01-14 09:00:00,-7.6,-0.9966373868180364,0.0819385086300408,1.1,75.4,13540.0,91.0
2016-01-14 10:00:00,-3.6,-0.8090169943749475,0.5877852522924731,0.7,51.7,16960.0,60.0
2016-01-14 11:00:00,-2.6,-0.9918944425900296,0.1270646086013506,2.7,36.7,31260.0,59.0
2016-01-14 12:00:00,-1.5,0.8902128046111264,0.4555449072335154,1.2,27.0,37640.0,25.0
2016-01-14 13:00:00,-0.2,-0.9909831997148362,0.1339861854182918,0.4,26.5,44180.0,36.0
2016-01-14 14:00:00,1.5,-0.2181432413965432,-0.9759167619387472,1.7,28.2,38920.0,51.0
2016-01-14 15:00:00,1.2,0.8544588301328072,0.5195191118795095,1.3,32.7,27200.0,50.0
2016-01-14 16:00:00,0.4,0.9612616959383188,0.2756373558169992,1.9,37.9,22870.0,55.0
2016-01-14 17:00:00,0.1,0.8712138111201894,0.4909037536151408,1.6,41.4,23290.0,53.0
2016-01-14 18:00:00,-0.4,0.1684893795650023,0.9857034690888536,0.3,51.8,15560.0,45.0
2016-01-14 19:00:00,-0.5,0.1287955965775628,0.9916711623830904,1.0,56.5,13480.0,52.0
2016-01-14 20:00:00,-0.6,-0.9980267284282716,-0.0627905195293133,0.5,76.4,3280.0,42.0
2016-01-14 21:00:00,-1.4,-0.8329212407100994,0.553391549243344,1.0,82.7,9710.0,40.0
2016-01-14 22:00:00,-1.3,-0.9408807689542256,-0.3387379202452915,1.6,80.1,9780.0,43.0
2016-01-14 23:00:00,-1.1,-0.3891239501402064,0.921185405565721,0.6,84.1,2520.0,44.0
2016-01-15 00:00:00,-1.1,0.7682835235935234,0.6401096994849556,0.3,87.9,3570.0,52.0
2016-01-15 01:00:00,-1.8,0.2706004459758636,-0.962691746426479,0.1,88.7,2380.0,55.0
2016-01-15 02:00:00,-1.5,-0.7727335734973511,-0.6347305132022677,1.2,89.6,2810.0,58.0
2016-01-15 03:00:00,-1.8,-0.9323238012155124,0.3616245700820921,0.6,89.6,2700.0,50.0
2016-01-15 04:00:00,-1.8,-1.8369701987210294e-16,-1.0,0.0,89.3,2350.0,54.0
2016-01-15 05:00:00,-2.1,-1.8369701987210294e-16,-1.0,0.1,88.9,3320.0,51.0
2016-01-15 06:00:00,-2.3,-0.7727335734973511,-0.6347305132022677,0.7,86.7,10330.0,37.0
2016-01-15 07:00:00,-3.4,-0.9988061373414342,-0.0488497697956132,0.6,84.5,8500.0,30.0
2016-01-15 08:00:00,-4.3,-0.3502073812594676,-0.9366721892483976,0.6,86.7,5790.0,45.0
2016-01-15 09:00:00,-2.1,-0.9933727656003962,0.1149371504928666,0.5,80.4,9310.0,45.0
2016-01-15 10:00:00,0.3,-0.8625136692072575,0.5060337641211637,1.8,55.1,20350.0,42.0
2016-01-15 11:00:00,1.7,-0.9342044743210296,0.3567379993196253,1.8,38.5,27050.0,29.0
2016-01-15 12:00:00,2.7,-0.9777832367586062,-0.2096185629038219,2.8,34.8,34980.0,26.0
2016-01-15 13:00:00,3.6,-0.1736481776669303,0.984807753012208,1.6,32.8,25730.0,27.0
2016-01-15 14:00:00,4.1,-0.6481199010631308,0.7615383075367368,1.5,36.5,21350.0,37.0
2016-01-15 15:00:00,4.6,-0.5649670034249377,0.8251134982782953,1.7,36.8,17860.0,51.0
2016-01-15 16:00:00,4.9,-0.9731788727770884,0.2300497371881047,0.9,35.5,14050.0,62.0
2016-01-15 17:00:00,3.8,-0.9636304532086232,-0.2672383760782568,0.7,38.9,14100.0,67.0
2016-01-15 18:00:00,0.5,-0.1564344650402308,0.9876883405951375,0.5,56.8,11890.0,76.0
2016-01-15 19:00:00,-2.0,-0.9755345439458568,0.2198462043528372,0.8,80.4,6590.0,87.0
2016-01-15 20:00:00,-2.7,-0.998134798421867,0.0610485395348567,0.6,80.7,7410.0,83.0
2016-01-15 21:00:00,-2.8,-0.5807029557109397,0.8141155183563193,0.5,79.2,7040.0,75.0
2016-01-15 22:00:00,-3.4,-0.995055569961226,0.0993197497436387,0.8,80.1,6130.0,72.0
2016-01-15 23:00:00,-4.0,-1.8369701987210294e-16,-1.0,0.1,84.4,5140.0,67.0
2016-01-16 00:00:00,-4.0,-0.9907478404714436,0.1357155724343044,0.7,83.4,4740.0,72.0
2016-01-16 01:00:00,-4.3,-1.8369701987210294e-16,-1.0,0.0,82.2,4840.0,77.0
2016-01-16 02:00:00,-4.2,-0.3648767843376197,-0.9310558158625282,0.1,84.1,4360.0,69.0
2016-01-16 03:00:00,-2.5,-0.9265286308718372,0.3762242631393657,0.5,80.1,5650.0,62.0
2016-01-16 04:00:00,-1.3,-0.9040825496607782,0.4273578633871925,2.9,74.4,7410.0,65.0
2016-01-16 05:00:00,-2.8,-0.9941509639723154,-0.1079993557060226,1.2,75.9,5880.0,79.0
2016-01-16 06:00:00,-0.7,-0.9887563810470058,0.1495353434437096,1.1,65.4,7820.0,67.0
2016-01-16 07:00:00,-0.2,-0.9993283937786565,-0.036643708706556,1.4,63.1,6880.0,62.0
2016-01-16 08:00:00,-0.4,-0.7749444887041799,0.6320293026648506,0.7,68.2,6560.0,75.0
2016-01-16 09:00:00,0.7,-0.5721458734455163,0.820151875873772,2.0,60.9,6450.0,72.0
2016-01-16 10:00:00,0.8,-0.3222656952305113,0.9466492601156964,2.2,73.1,4040.0,62.0
2016-01-16 11:00:00,1.5,-0.6032079877452824,0.7975839288252285,2.1,82.1,3390.0,55.0
2016-01-16 12:00:00,2.7,-0.996917333733128,-0.0784590957278448,1.9,77.0,4500.0,80.0
2016-01-16 13:00:00,4.4,-0.9997806834748456,-0.0209424198833568,2.9,70.7,5760.0,75.0
2016-01-16 14:00:00,4.6,-0.4679298142605736,0.8837656300886932,1.4,64.6,7360.0,64.0
2016-01-16 15:00:00,5.0,-0.3518416484047016,0.9360595357389734,1.9,63.0,7550.0,71.0
2016-01-16 16:00:00,4.8,-0.3040330609254901,0.9526614812535864,2.7,59.8,6860.0,71.0
2016-01-16 17:00:00,4.0,-0.224951054343865,0.9743700647852354,1.9,62.0,6590.0,71.0
2016-01-16 18:00:00,1.4,-0.999390827019096,0.0348994967025011,0.9,70.7,4590.0,76.0
2016-01-16 19:00:00,0.4,-0.7996846584870906,0.600420225325884,0.7,78.3,4300.0,76.0
2016-01-16 20:00:00,0.2,-0.9443763702374812,0.328866646738583,0.8,81.2,3940.0,77.0
2016-01-16 21:00:00,0.1,-0.8598522715968736,0.5105429179116053,0.6,81.6,3640.0,75.0
2016-01-16 22:00:00,-1.3,-0.7804304073383299,0.625242656335705,0.8,84.3,3100.0,81.0
2016-01-16 23:00:00,-1.7,-0.777145961456971,0.6293203910498374,1.1,86.9,3190.0,89.0
2016-01-17 00:00:00,-1.5,-0.9483236552061992,0.3173046564050922,1.0,86.3,3470.0,91.0
2016-01-17 01:00:00,-2.3,-1.8369701987210294e-16,-1.0,0.0,83.8,3330.0,78.0
2016-01-17 02:00:00,-2.3,-1.8369701987210294e-16,-1.0,0.1,85.6,3020.0,73.0
2016-01-17 03:00:00,-2.2,-0.4289351334031458,0.9033352928633008,1.0,86.4,2440.0,66.0
2016-01-17 04:00:00,-1.3,-0.7858568931754021,0.618408395357554,0.6,84.2,3670.0,60.0
2016-01-17 05:00:00,-1.3,-0.983571470813386,0.1805191452505599,0.8,85.0,3040.0,62.0
2016-01-17 06:00:00,0.3,-0.9607791541575944,0.2773146533023777,1.6,77.5,5150.0,59.0
2016-01-17 07:00:00,0.2,-0.9999984769132876,-0.001745328365898,0.9,76.9,5450.0,62.0
2016-01-17 08:00:00,0.0,-0.6401096994849556,0.7682835235935234,0.7,78.3,4490.0,58.0
2016-01-17 09:00:00,0.7,-0.976672278334168,-0.2147353271670634,1.8,75.8,5170.0,65.0
2016-01-17 10:00:00,2.5,-0.9964928592495044,0.0836778433323157,1.8,68.0,5780.0,62.0
2016-01-17 11:00:00,4.5,-0.9142539552342634,0.4051415867798629,1.2,56.9,6080.0,70.0
2016-01-17 12:00:00,6.5,-1.8369701987210294e-16,-1.0,0.0,43.3,7630.0,67.0
2016-01-17 13:00:00,5.5,-0.984807753012208,-0.1736481776669305,2.9,49.9,6670.0,69.0
2016-01-17 14:00:00,6.0,-0.917060074385124,-0.3987490689252463,2.3,47.4,6980.0,78.0
2016-01-17 15:00:00,6.7,-0.5402403204776551,-0.841510781945306,1.3,44.7,7580.0,73.0
2016-01-17 16:00:00,6.1,-0.9291325715340562,-0.3697467572738292,1.5,47.0,7630.0,74.0
2016-01-17 17:00:00,5.3,-0.8535507972753275,-0.5210096318405762,1.1,51.5,6810.0,78.0
2016-01-17 18:00:00,3.6,-1.8369701987210294e-16,-1.0,0.0,59.6,5480.0,91.0
2016-01-17 19:00:00,2.0,-0.5105429179116056,0.8598522715968735,0.7,68.8,4530.0,96.0
2016-01-17 20:00:00,-1.3,-0.9284858268809134,-0.371367835550235,0.5,83.0,2490.0,90.0
2016-01-17 21:00:00,-1.1,0.596224874965616,-0.8028174751911143,0.8,81.9,3070.0,86.0
2016-01-17 22:00:00,-2.4,-0.7760464070665462,0.630675807431286,1.2,86.5,2220.0,105.0
2016-01-17 23:00:00,-2.8,-1.8369701987210294e-16,-1.0,0.0,87.9,2160.0,117.0
2016-01-18 00:00:00,-2.7,-0.8553642601605066,0.5180270093731301,0.7,87.6,2110.0,117.0
2016-01-18 01:00:00,-1.7,0.7660444431189782,-0.6427876096865393,0.4,88.4,2820.0,117.0
2016-01-18 02:00:00,-0.9,0.0662739004000003,0.99780146829205,0.3,87.2,2480.0,97.0
2016-01-18 03:00:00,1.7,0.3469356515732561,-0.9378889346118976,3.2,82.0,3280.0,69.0
2016-01-18 04:00:00,0.6,0.6467897795104597,-0.7626683296956883,3.8,84.3,4170.0,62.0
2016-01-18 05:00:00,-0.8,0.6374239897486901,-0.770513242775789,4.9,78.2,5890.0,70.0
2016-01-18 06:00:00,-1.7,0.7466381822853917,-0.6652303546543606,6.4,76.2,5880.0,70.0
2016-01-18 07:00:00,-2.4,0.6004202253258837,-0.7996846584870909,4.2,70.7,7580.0,68.0
2016-01-18 08:00:00,-2.9,0.5284383347223468,-0.8489716876291418,6.0,68.9,8110.0,58.0
2016-01-18 09:00:00,-3.2,0.6238795967093865,-0.7815204724188186,3.1,66.4,9090.0,51.0
2016-01-18 10:00:00,-2.8,0.4802234974431887,-0.8771461637055887,6.6,60.0,13370.0,48.0
2016-01-18 11:00:00,-3.1,0.4493189986158965,-0.8933713883278375,7.1,44.0,18840.0,38.0
2016-01-18 12:00:00,-3.5,0.4984877397538299,-0.866896748935603,6.7,42.0,29040.0,46.0
2016-01-18 13:00:00,-4.1,0.6534206039901056,-0.7569950556517564,7.8,36.4,33620.0,48.10170092492592
2016-01-18 14:00:00,-4.0,0.6347305132022673,-0.7727335734973514,6.2,40.4,36160.0,36.01896777163201
2016-01-18 15:00:00,-5.0,0.2469990127227432,-0.9690157314068696,8.0,37.3,34850.0,80.0
2016-01-18 16:00:00,-6.5,0.2621891786408645,-0.9650164944723116,9.9,34.8,46950.0,42.0
2016-01-18 17:00:00,-7.1,0.569279523430844,-0.8221440410307377,6.9,38.3,48480.0,34.0
2016-01-18 18:00:00,-8.2,0.6441236297613868,-0.7649214009184316,6.1,45.3,50000.0,23.0
2016-01-18 19:00:00,-8.5,0.3452981989985345,-0.938493022759556,8.7,45.0,43180.0,20.0
2016-01-18 20:00:00,-8.9,0.231747903494157,-0.9727758782093968,5.2,43.0,41190.0,19.0
2016-01-18 21:00:00,-9.4,0.4817536741017155,-0.8763066800438634,4.3,49.3,33540.0,23.0
2016-01-18 22:00:00,-9.5,0.2722802470405746,-0.9622179935292856,4.2,51.4,32550.0,21.0
2016-01-18 23:00:00,-9.5,0.2621891786408645,-0.9650164944723116,6.2,50.2,31200.0,22.0
2016-01-19 00:00:00,-9.7,0.4289351334031455,-0.9033352928633008,5.4,52.0,26060.0,55.0
2016-01-19 01:00:00,-10.6,0.2198462043528373,-0.9755345439458568,6.0,50.6,34010.0,26.0
2016-01-19 02:00:00,-11.5,0.3939419095909509,-0.9191353392552344,3.4,48.2,35800.0,26.0
2016-01-19 03:00:00,-11.6,0.3338068592337709,-0.9426414910921784,5.6,49.6,39500.0,25.0
2016-01-19 04:00:00,-12.0,0.3762242631393661,-0.926528630871837,4.4,47.9,44290.0,27.0
2016-01-19 05:00:00,-12.2,0.3173046564050921,-0.9483236552061994,5.3,47.3,38630.0,22.0
2016-01-19 06:00:00,-12.2,0.3907311284892737,-0.9205048534524404,3.6,47.8,44540.0,15.0
2016-01-19 07:00:00,-12.5,0.5269557954966777,-0.8498926929868639,5.0,46.2,42140.0,25.0
2016-01-19 08:00:00,-12.6,0.716910607650483,-0.6971651028545645,4.9,48.2,35400.0,25.0
2016-01-19 09:00:00,-11.8,0.5606389945632421,-0.8280603346224942,6.2,43.6,37680.0,28.0
2016-01-19 10:00:00,-11.1,0.7193398003386513,-0.6946583704589973,6.0,37.0,38490.0,26.0
2016-01-19 11:00:00,-9.9,0.6156614753256582,-0.7880107536067221,6.6,32.1,44290.0,33.0
2016-01-19 12:00:00,-9.6,0.3842953226598041,-0.9232102171129808,7.5,33.7,50000.0,27.0
2016-01-19 13:00:00,-8.2,0.3842953226598041,-0.9232102171129808,6.6,35.3,39120.0,25.0
2016-01-19 14:00:00,-7.8,0.450877540689431,-0.8925858184521253,6.3,37.6,39340.0,38.0
2016-01-19 15:00:00,-7.5,0.5519369853120581,-0.8338858220671682,5.9,40.6,39960.0,43.0
2016-01-19 16:00:00,-7.6,0.6481199010631306,-0.7615383075367371,6.8,42.4,33250.0,45.0
2016-01-19 17:00:00,-8.5,0.4909037536151405,-0.8712138111201895,6.9,47.6,30830.0,39.0
2016-01-19 18:00:00,-9.4,0.1736481776669304,-0.984807753012208,4.4,45.0,31760.0,29.0
2016-01-19 19:00:00,-9.9,-0.0645323082529576,-0.997915618272179,4.1,47.2,29810.0,26.0
2016-01-19 20:00:00,-10.8,-0.3073566177998073,-0.9515944038794382,1.6,49.8,26260.0,32.0
2016-01-19 21:00:00,-10.9,-0.2198462043528372,-0.9755345439458568,3.5,51.5,27290.0,39.0
2016-01-19 22:00:00,-11.1,-0.2672383760782571,-0.9636304532086232,1.9,50.8,27080.0,27.0
2016-01-19 23:00:00,-11.4,0.116670737099333,-0.993170649538486,0.9,52.5,27970.0,30.0
2016-01-20 00:00:00,-12.0,0.3648767843376194,-0.9310558158625284,0.7,57.7,25030.0,29.0
2016-01-20 01:00:00,-11.7,-0.457097927058694,-0.8894163732912974,1.5,54.9,27050.0,23.0
2016-01-20 02:00:00,-12.4,-0.2890317969444722,-0.9573194975320672,1.0,59.1,23940.0,31.0
2016-01-20 03:00:00,-12.1,-0.3206129905856766,-0.9472102777460288,2.0,56.8,26740.0,27.0
2016-01-20 04:00:00,-13.0,0.3485720473218149,-0.9372819894918916,0.4,62.8,24380.0,31.0
2016-01-20 05:00:00,-13.1,-0.9905094632383086,-0.1374445460371468,1.1,68.7,20550.0,30.0
2016-01-20 06:00:00,-13.1,-0.9999619230641712,0.0087265354983739,1.1,65.0,20670.0,31.0
2016-01-20 07:00:00,-14.0,-0.994880708828788,0.1010562971829464,0.2,67.1,18330.0,39.0
2016-01-20 08:00:00,-13.7,-1.8369701987210294e-16,-1.0,0.0,64.5,19630.0,37.0
2016-01-20 09:00:00,-10.7,-0.4210358133674908,-0.9070440142914648,1.9,48.4,25460.0,40.0
2016-01-20 10:00:00,-9.7,-0.2283508701106558,-0.9735789028731604,3.0,38.8,25800.0,42.0
2016-01-20 11:00:00,-8.9,-1.8369701987210294e-16,-1.0,0.1,35.3,21520.0,35.0
2016-01-20 12:00:00,-7.4,-0.0087265354983735,-0.9999619230641714,1.0,30.9,27270.0,46.0
2016-01-20 13:00:00,-6.5,0.8007313709487335,0.599023598515586,0.2,30.1,24160.0,58.0
2016-01-20 14:00:00,-5.7,-0.5877852522924729,0.8090169943749476,1.5,29.7,23050.0,40.0
2016-01-20 15:00:00,-6.3,0.8995577789551803,-0.4368017883677019,2.5,34.3,19860.0,40.0
2016-01-20 16:00:00,-5.7,0.9040825496607782,0.4273578633871926,1.3,29.9,21510.0,46.0
2016-01-20 17:00:00,-6.2,0.8358073613682702,-0.5490228179981319,2.2,40.3,20240.0,51.0
2016-01-20 18:00:00,-7.3,0.8746197071393956,-0.484809620246337,1.9,46.7,19390.0,42.0
2016-01-20 19:00:00,-8.4,-1.8369701987210294e-16,-1.0,0.0,61.2,17020.0,33.0
2016-01-20 20:00:00,-9.1,-0.3189593092980699,0.947768410009586,0.7,63.4,12240.0,42.0
2016-01-20 21:00:00,-9.7,-0.0958457525202239,0.9953961983671789,0.2,69.9,13030.0,55.0
2016-01-20 22:00:00,-10.5,-0.7217602280983622,0.6921431738704069,0.5,75.4,12710.0,63.0
2016-01-20 23:00:00,-10.7,-0.9958843986159704,-0.0906325801977797,1.0,74.6,9530.0,65.0
2016-01-21 00:00:00,-10.9,-0.1633259622416224,0.9865721616069694,0.3,75.0,9080.0,62.0
2016-01-21 01:00:00,-10.4,-1.8369701987210294e-16,-1.0,0.0,75.9,8970.0,56.0
2016-01-21 02:00:00,-10.1,-1.8369701987210294e-16,-1.0,0.0,78.9,8730.0,52.0
2016-01-21 03:00:00,-9.3,-0.894154236839368,0.4477590878387698,0.2,78.6,9680.0,54.0
2016-01-21 04:00:00,-9.1,-0.9557930147983305,0.2940403252323038,0.6,74.9,10920.0,56.0
2016-01-21 05:00:00,-9.1,-0.8598522715968736,0.5105429179116053,0.9,70.8,11130.0,53.0
2016-01-21 06:00:00,-9.0,0.9923319378854886,-0.1236014767404931,0.5,71.8,10510.0,58.0
2016-01-21 07:00:00,-8.5,0.4524347093117824,-0.8917975296052141,1.8,67.2,10850.0,57.0
2016-01-21 08:00:00,-8.1,-0.0958457525202244,-0.9953961983671789,0.6,65.1,10700.0,62.0
2016-01-21 09:00:00,-6.9,-0.5678437450531011,-0.823136368534442,1.9,49.8,15460.0,58.0
2016-01-21 10:00:00,-6.0,-0.3842953226598034,-0.9232102171129808,1.1,42.2,19890.0,52.0
2016-01-21 11:00:00,-5.0,-0.3810703763502739,-0.9245460336123132,3.2,39.2,21920.0,27.0
2016-01-21 12:00:00,-4.5,-0.2638730499653733,-0.9645574184577982,1.4,34.5,24760.0,30.0
2016-01-21 13:00:00,-3.4,0.9838850379335417,-0.1788022151163498,3.4,31.2,23280.0,47.0
2016-01-21 14:00:00,-2.6,0.6129070536529766,-0.7901550123756903,2.6,29.7,28670.0,30.0
2016-01-21 15:00:00,-2.4,0.0941083133185138,-0.99556196460308,0.7,33.8,25810.0,19.0
2016-01-21 16:00:00,-2.4,0.5165333288666423,-0.856267084600328,1.4,34.6,28310.0,24.0
2016-01-21 17:00:00,-2.9,0.7408045962867503,-0.6717205893229901,1.6,36.7,22320.0,28.0
2016-01-21 18:00:00,-5.1,0.5284383347223468,-0.8489716876291418,2.4,49.1,20150.0,29.0
2016-01-21 19:00:00,-6.2,0.8625136692072576,-0.5060337641211634,0.6,56.4,18480.0,36.0
2016-01-21 20:00:00,-7.5,-0.998629534754574,0.0523359562429438,0.7,66.4,11190.0,43.0
2016-01-21 21:00:00,-6.0,-0.1184039683065008,-0.9929655081065368,3.4,47.0,19990.0,53.0
2016-01-21 22:00:00,-7.2,-0.8405666034956841,-0.54170821028274,0.2,53.4,16030.0,62.0
2016-01-21 23:00:00,-8.3,-0.0226873335727819,-0.9997426093226984,0.6,51.1,14610.0,60.0
2016-01-22 00:00:00,-10.1,0.3420201433256689,-0.9396926207859084,1.4,64.7,11670.0,57.0
2016-01-22 01:00:00,-9.0,-0.1218693434051471,-0.992546151641322,1.8,52.0,16140.0,52.0
2016-01-22 02:00:00,-9.4,0.5591929034707468,-0.8290375725550417,1.6,51.0,19250.0,48.0
2016-01-22 03:00:00,-10.4,-0.4725507648690537,-0.8813034520649922,0.8,57.1,17240.0,53.0
2016-01-22 04:00:00,-11.4,-0.999194395114446,0.04013179253256,0.8,70.8,13170.0,48.0
2016-01-22 05:00:00,-12.4,-1.8369701987210294e-16,-1.0,0.0,76.4,11960.0,46.0
2016-01-22 06:00:00,-12.5,-0.7524149088957248,-0.6586894601186801,0.3,78.6,11540.0,56.0
2016-01-22 07:00:00,-12.5,-0.9996573249755576,-0.0261769483078731,1.0,79.2,10530.0,60.0
2016-01-22 08:00:00,-12.5,-0.9354440308298674,0.353474843779257,0.7,77.5,10290.0,85.0
2016-01-22 09:00:00,-9.1,-0.8788171126619652,0.4771587602596085,0.5,68.3,9720.0,79.0
2016-01-22 10:00:00,-5.8,-0.7477980904985321,0.6639262126522414,1.5,44.6,17860.0,42.0
2016-01-22 11:00:00,-4.7,-0.457097927058694,-0.8894163732912974,1.2,27.9,24370.0,55.0
2016-01-22 12:00:00,-4.3,-0.732542898787379,-0.6807208689589177,1.6,32.0,21130.0,46.0
2016-01-22 13:00:00,-3.7,-0.5343523493898268,-0.8452618332218558,1.7,28.4,21850.0,42.0
2016-01-22 14:00:00,-2.4,0.1839513506127205,-0.9829353491495542,2.9,24.0,25100.0,42.0
2016-01-22 15:00:00,-2.6,0.1201368388346467,-0.9927573419294454,2.5,22.9,26610.0,52.0
