date,ta,U,V,wd,ws,hm,vs
2020-04-13 11:00:00,12.5,-0.8517269341430477,0.5239859059700791,121.6,1.7,30.1,27680.0
2020-04-13 12:00:00,14.0,-0.8110638189893268,-0.5849576749872154,54.2,2.9,25.0,28070.0
2020-04-13 13:00:00,16.5,-0.8300122850953675,-0.55774510897969,56.1,4.1,19.1,31380.0
2020-04-13 14:00:00,17.4,-0.10626407133623388,-0.9943379441332044,6.1,4.0,17.8,29790.0
2020-04-13 15:00:00,18.4,0.09237058744656187,-0.995724698184582,354.7,4.0,16.8,31740.0
2020-04-13 16:00:00,19.2,-0.9310558158625282,-0.3648767843376199,68.6,4.3,14.0,25760.0
2020-04-13 17:00:00,16.7,0.9304175679820245,-0.3665012267242973,291.5,4.2,31.3,23400.0
2020-04-13 18:00:00,15.8,0.7477980904985319,-0.6639262126522418,311.6,3.3,30.6,26980.0
2020-04-13 19:00:00,13.0,0.9526614812535864,-0.30403306092549015,287.7,1.8,39.9,23800.0
2020-04-13 20:00:00,12.5,0.5877852522924731,0.8090169943749475,216.0,1.5,41.4,25470.0
2020-04-13 21:00:00,11.5,0.943222657947601,0.3321611318837034,250.6,1.4,46.8,23990.0
2020-04-13 22:00:00,7.6,-0.8131007610470277,0.5821229701572894,125.6,0.6,71.4,18120.0
2020-04-13 23:00:00,6.3,-0.9515944038794382,0.3073566177998073,107.9,0.5,82.0,10830.0
2020-04-14 00:00:00,5.6,-0.35184164840470183,-0.9360595357389733,20.6,0.9,84.5,11220.0
2020-04-14 01:00:00,5.3,-0.9829353491495543,-0.1839513506127201,79.4,0.5,84.3,3790.0
2020-04-14 02:00:00,4.1,-0.9526614812535864,-0.3040330609254901,72.3,0.7,92.7,7340.0
2020-04-14 03:00:00,3.6,-0.9265286308718373,-0.3762242631393655,67.9,0.6,94.7,6360.0
2020-04-14 04:00:00,2.9,0.078459095727845,-0.9969173337331279,355.5,0.5,95.4,5060.0
2020-04-14 05:00:00,2.2,-0.5620833778521301,-0.8270805742745622,34.2,0.7,96.0,4850.0
2020-04-14 06:00:00,2.4,-0.8987940462991668,-0.43837114678907746,64.0,0.5,96.7,3340.0
2020-04-14 07:00:00,4.7,-1.8369701987210297e-16,-1.0,0.0,0.1,97.0,6140.0
2020-04-14 08:00:00,10.0,0.6427876096865394,0.7660444431189781,220.0,0.4,72.6,4140.0
2020-04-14 09:00:00,11.6,0.700909264299851,0.7132504491541816,224.5,1.9,64.5,5520.0
2020-04-14 10:00:00,13.2,0.8553642601605066,0.51802700937313,238.8,2.9,53.2,3750.0
2020-04-14 11:00:00,14.6,0.9916711623830903,-0.1287955965775624,277.4,2.9,50.9,5850.0
2020-04-14 12:00:00,15.7,0.700909264299851,-0.7132504491541816,315.5,2.9,31.5,2960.0
2020-04-14 13:00:00,16.7,0.9950555699612261,-0.09931974974363882,275.7,3.3,24.5,8950.0
2020-04-14 14:00:00,16.3,0.9739759672790516,-0.22665130743685546,283.1,5.3,22.7,11300.0
2020-04-14 15:00:00,16.5,0.9982398279237653,0.05930637357596123,266.6,4.6,20.2,10300.0
2020-04-14 16:00:00,16.7,0.9685831611286313,-0.24868988716485446,284.4,5.5,20.9,13280.0
2020-04-14 17:00:00,15.2,0.9941509639723154,-0.10799935570602266,276.2,4.5,25.2,8710.0
2020-04-14 18:00:00,14.4,0.9323238012155122,-0.36162457008209214,291.2,2.2,24.5,13250.0
2020-04-14 19:00:00,12.7,0.9975640502598242,-0.0697564737441253,274.0,1.8,29.2,12890.0
2020-04-14 20:00:00,11.1,0.9964928592495043,-0.08367784333231569,274.8,0.8,38.2,14570.0
2020-04-14 21:00:00,9.0,0.9284858268809134,0.371367835550235,248.2,0.6,50.1,4960.0
2020-04-14 22:00:00,7.6,0.15126082024721893,0.9884938868086836,188.7,0.2,71.0,7810.0
2020-04-14 23:00:00,6.3,-1.8369701987210297e-16,-1.0,0.0,0.0,71.2,8400.0
2020-04-15 00:00:00,5.3,-0.9735789028731604,0.22835087011065575,103.2,0.2,77.9,7820.0
2020-04-15 01:00:00,5.0,-0.9598052919751869,0.280666708920788,106.3,0.5,74.8,6920.0
2020-04-15 02:00:00,4.7,-0.9252097183857819,0.3794561595290054,112.3,0.5,78.9,6250.0
2020-04-15 03:00:00,3.1,-1.8369701987210297e-16,-1.0,0.0,0.0,83.4,5510.0
2020-04-15 04:00:00,2.6,-0.7604059656000309,0.6494480483301837,130.5,0.2,86.5,4230.0
2020-04-15 05:00:00,2.0,-0.979222810621766,-0.20278729535651213,78.3,0.5,86.6,4460.0
2020-04-15 06:00:00,2.5,-0.9997426093226984,0.0226873335727814,91.3,0.9,89.0,4400.0
2020-04-15 07:00:00,4.1,-0.7558534691676397,-0.6547408137173396,49.1,0.1,83.1,4220.0
2020-04-15 08:00:00,7.9,-0.998440764181981,0.05582150499316356,93.2,0.4,64.7,4390.0
2020-04-15 09:00:00,12.4,0.9997426093226985,0.022687333572781555,268.7,1.9,39.6,5440.0
2020-04-15 10:00:00,14.7,0.9865721616069695,0.16332596224162188,260.6,1.2,31.0,6740.0
2020-04-15 11:00:00,15.8,0.0801989243288593,-0.996778878456247,355.4,1.4,28.7,7370.0
2020-04-15 12:00:00,17.2,0.7337298645028764,-0.6794413042615166,312.8,2.4,24.8,7100.0
2020-04-15 13:00:00,17.7,0.9997426093226985,-0.022687333572781555,271.3,4.9,28.1,8310.0
2020-04-15 14:00:00,18.3,0.909961270876543,-0.414693242656239,294.5,4.4,23.1,7460.0
2020-04-15 15:00:00,17.5,0.9781476007338057,-0.20791169081775937,282.0,6.5,24.4,11060.0
2020-04-15 16:00:00,17.4,0.941470544812038,-0.33709525842308197,289.7,5.1,21.1,10820.0
2020-04-15 17:00:00,16.4,0.9588197348681932,-0.28401534470392265,286.5,4.0,22.1,12060.0
2020-04-15 18:00:00,15.3,0.8433914458128857,-0.5372996083468238,302.5,2.6,17.0,12180.0
2020-04-15 19:00:00,13.6,0.9366721892483976,0.3502073812594675,249.5,1.4,20.1,17960.0
2020-04-15 20:00:00,12.2,0.8837656300886932,0.46792981426057345,242.1,1.2,26.4,16700.0
2020-04-15 21:00:00,8.9,-0.941470544812038,0.33709525842308213,109.7,0.2,51.1,14040.0
2020-04-15 22:00:00,8.3,-0.9663760793213294,-0.2571327931546964,75.1,0.2,55.0,14500.0
2020-04-15 23:00:00,7.5,0.9494254776419039,-0.3139924559674052,288.3,0.6,58.5,15300.0
2020-04-16 00:00:00,6.2,-0.9785089851017784,0.2062041853966297,101.9,0.1,74.0,9830.0
2020-04-16 01:00:00,6.4,-0.8737722230354652,0.4863353804234905,119.1,0.8,72.6,8460.0
2020-04-16 02:00:00,5.6,-1.8369701987210297e-16,-1.0,0.0,0.0,70.2,14910.0
2020-04-16 03:00:00,5.3,-0.8553642601605066,0.5180270093731301,121.2,0.5,75.7,12320.0
2020-04-16 04:00:00,4.4,-0.9785089851017784,0.2062041853966297,101.9,0.8,81.4,10610.0
2020-04-16 05:00:00,3.4,-0.8367643134589619,-0.54756322349255,56.8,0.5,81.7,8900.0
2020-04-16 06:00:00,2.9,-0.8821268660176678,0.4710118812194098,118.1,0.5,87.5,7110.0
2020-04-16 07:00:00,5.7,-0.9735789028731604,0.22835087011065575,103.2,0.3,76.8,8720.0
2020-04-16 08:00:00,10.2,-0.8677654533689283,0.4969739610275554,119.8,0.5,53.9,4490.0
2020-04-16 09:00:00,15.0,-0.4740882090471165,0.8804773535091618,151.7,1.1,37.8,3660.0
2020-04-16 10:00:00,17.1,-0.6691306063588582,0.7431448254773942,138.0,3.5,34.9,6510.0
2020-04-16 11:00:00,18.7,-0.21984620435283725,0.9755345439458568,167.3,2.6,30.8,11420.0
2020-04-16 12:00:00,20.4,-0.14090123193758247,0.9900236577165575,171.9,2.3,23.9,3990.0
2020-04-16 13:00:00,22.2,0.8433914458128857,0.5372996083468238,237.5,3.4,20.7,10100.0
2020-04-16 14:00:00,21.9,0.5721458734455163,0.8201518758737721,214.9,2.3,19.8,10580.0
2020-04-16 15:00:00,21.1,0.9297764858882511,-0.36812455268467836,291.6,4.1,25.0,8680.0
2020-04-16 16:00:00,21.6,0.8048937973559145,-0.593418886603701,306.4,2.8,24.2,8690.0
2020-04-16 17:00:00,19.6,0.7253743710122879,-0.6883545756937539,313.5,3.7,24.8,7290.0
2020-04-16 18:00:00,16.8,0.8720692724321204,-0.4893824517488463,299.3,2.6,33.9,9520.0
2020-04-16 19:00:00,15.2,0.8694949295052188,-0.4939418665842312,299.6,1.3,38.3,12720.0
2020-04-16 20:00:00,14.6,0.8251134982782952,0.5649670034249379,235.6,0.6,43.8,9840.0
2020-04-16 21:00:00,13.8,-0.7132504491541815,0.7009092642998511,134.5,1.4,53.6,8800.0
2020-04-16 22:00:00,12.6,-1.8369701987210297e-16,-1.0,0.0,0.0,56.6,10740.0
2020-04-16 23:00:00,12.0,-0.9998157121216444,-0.019197442399689683,88.9,0.7,59.8,5080.0
2020-04-17 00:00:00,12.3,-0.8917975296052139,0.45243470931178287,116.9,0.6,64.0,4590.0
2020-04-17 01:00:00,12.1,-0.15126082024721904,0.9884938868086836,171.3,0.4,67.2,7840.0
2020-04-17 02:00:00,15.0,-0.793353340291235,0.6087614290087208,127.5,3.0,47.0,4640.0
2020-04-17 03:00:00,15.3,0.1270646086013506,0.9918944425900296,187.3,3.2,43.9,11450.0
2020-04-17 04:00:00,14.7,-0.3955455025629651,0.9184463813430871,156.7,5.6,45.1,11410.0
2020-04-17 05:00:00,13.9,-0.12186934340514738,0.9925461516413219,173.0,3.8,47.6,16320.0
2020-04-17 06:00:00,11.7,-0.32556815445715664,0.945518575599317,161.0,1.8,69.2,12210.0
2020-04-17 07:00:00,11.4,-0.411514358605109,0.9114032766354451,155.7,4.8,68.9,6520.0
2020-04-17 08:00:00,10.7,-0.34857204732181524,0.9372819894918916,159.6,5.6,78.8,10500.0
2020-04-17 09:00:00,10.4,-0.4035452963523901,0.9149596678498247,156.2,6.5,84.0,11540.0
2020-04-17 10:00:00,11.3,-0.4083304603813849,0.9128341772330427,155.9,6.8,78.8,13460.0
2020-04-17 11:00:00,12.4,-0.4003490325568948,0.9163627295622396,156.4,7.3,71.4,8150.0
2020-04-17 12:00:00,12.7,-0.33709525842308197,0.9414705448120381,160.3,2.6,72.6,4630.0
2020-04-17 13:00:00,12.1,0.03141075907812862,0.9995065603657317,181.8,2.7,82.3,12380.0
2020-04-17 14:00:00,13.2,-0.19080899537654483,0.9816271834476641,169.0,1.8,82.0,10490.0
2020-04-17 15:00:00,15.1,0.9583225744651332,-0.285688367404974,286.6,6.2,77.7,10990.0
2020-04-17 16:00:00,13.2,0.9905094632383088,-0.1374445460371463,277.9,6.0,81.5,8580.0
2020-04-17 17:00:00,13.4,0.9677091704819712,-0.25206935824311405,284.6,4.7,77.2,8180.0
2020-04-17 18:00:00,13.4,0.9225380894562464,-0.3859060423243184,292.7,0.9,77.6,6590.0
2020-04-17 19:00:00,12.3,0.8894163732912975,-0.457097927058694,297.2,2.0,82.4,6020.0
2020-04-17 20:00:00,11.4,0.9947028171171741,0.10279253678724642,264.1,1.3,90.2,3710.0
2020-04-17 21:00:00,11.1,0.9943379441332044,-0.10626407133623361,276.1,3.6,92.6,3190.0
2020-04-17 22:00:00,10.0,0.9902680687415701,-0.13917310096006547,278.0,2.5,92.4,3730.0
2020-04-17 23:00:00,10.4,0.997314477224458,-0.0732381971276315,274.2,2.5,92.0,3950.0
2020-04-18 00:00:00,10.4,0.9271838545667872,-0.374606593415912,292.0,1.4,92.0,4130.0
2020-04-18 01:00:00,10.5,0.95579301479833,-0.2940403252323044,287.1,2.1,90.2,4790.0
2020-04-18 02:00:00,10.0,0.9986295347545739,-0.052335956242943835,273.0,2.7,93.9,3020.0
2020-04-18 03:00:00,10.3,0.6586894601186803,-0.7524149088957246,318.8,1.5,94.2,2840.0
2020-04-18 04:00:00,9.5,0.30070579950427306,-0.953716950748227,342.5,1.9,93.2,2750.0
2020-04-18 05:00:00,8.0,0.15815806725448395,-0.9874138067509113,350.9,0.5,94.1,1570.0
2020-04-18 06:00:00,8.1,0.13571557243430463,-0.9907478404714435,352.2,1.7,95.7,4580.0
2020-04-18 07:00:00,9.7,0.9925461516413219,-0.12186934340514749,277.0,0.8,91.4,9210.0
2020-04-18 08:00:00,12.0,-0.535826794978997,-0.8443279255020147,32.4,2.1,68.8,7120.0
2020-04-18 09:00:00,13.6,0.5090414157503715,-0.8607420270039434,329.4,2.9,57.3,6400.0
2020-04-18 10:00:00,14.8,-0.6454576877239505,-0.7637960286346422,40.2,3.1,50.4,6600.0
2020-04-18 11:00:00,16.2,0.4067366430758002,-0.9135454576426009,336.0,2.7,47.7,3550.0
2020-04-18 12:00:00,16.3,0.9999756307053949,0.006981260297961155,269.6,2.6,50.9,11900.0
2020-04-18 13:00:00,16.8,0.8598522715968735,-0.5105429179116054,300.7,3.6,49.2,24930.0
2020-04-18 14:00:00,16.9,0.9568135840576076,-0.2907021935982521,286.9,4.7,50.0,21020.0
2020-04-18 15:00:00,16.5,0.9943379441332044,-0.10626407133623361,276.1,6.3,51.8,24620.0
2020-04-18 16:00:00,16.9,0.9871362650729879,-0.15988118769183468,279.2,5.8,50.8,26380.0
2020-04-18 17:00:00,16.1,0.9792228106217659,-0.20278729535651233,281.7,3.8,51.2,23600.0
2020-04-18 18:00:00,15.2,0.9935718556765873,-0.11320321376790674,276.5,3.3,55.9,23320.0
2020-04-18 19:00:00,13.1,0.8498926929868639,-0.5269557954966777,301.8,2.5,63.1,21750.0
2020-04-18 20:00:00,11.8,0.9552783621223438,0.29570805004404654,252.8,1.9,74.7,14140.0
2020-04-18 21:00:00,10.9,0.9953961983671786,0.09584575252022398,264.5,2.0,81.9,10910.0
2020-04-18 22:00:00,9.9,0.9583225744651334,0.2856883674049735,253.4,1.4,89.2,7350.0
2020-04-18 23:00:00,9.3,0.9961946980917454,0.08715574274765817,265.0,1.7,93.3,4860.0
2020-04-19 00:00:00,9.2,-0.9912155402515416,0.1322563902571223,97.6,1.1,94.2,4270.0
2020-04-19 01:00:00,8.5,0.9876883405951377,0.15643446504023087,261.0,0.6,95.8,2330.0
2020-04-19 02:00:00,8.0,-0.7156927337037359,-0.6984152854310061,45.7,0.9,96.3,2420.0
2020-04-19 03:00:00,8.4,0.7705132427757895,0.6374239897486895,230.4,0.3,96.4,2840.0
2020-04-19 04:00:00,8.5,-0.8894163732912975,-0.45709792705869384,62.8,0.2,96.3,3090.0
2020-04-19 05:00:00,8.6,-1.8369701987210297e-16,-1.0,0.0,0.0,96.7,3630.0
2020-04-19 06:00:00,8.9,-0.9918944425900295,0.12706460860135066,97.3,0.4,96.3,4320.0
2020-04-19 07:00:00,9.9,-0.6427876096865393,0.7660444431189781,140.0,0.8,96.1,4470.0
2020-04-19 08:00:00,13.4,-0.8309844692743283,-0.5562956155003047,56.2,0.8,79.0,7730.0
2020-04-19 09:00:00,14.8,-0.6225146366376193,0.7826081568524141,141.5,3.7,58.2,18030.0
2020-04-19 10:00:00,15.1,-0.7558534691676395,0.6547408137173397,130.9,3.6,56.3,18570.0
2020-04-19 11:00:00,15.4,-0.8007313709487335,0.5990235985155858,126.8,3.7,55.7,18960.0
2020-04-19 12:00:00,15.3,-0.7021530529951624,0.7120260459909966,135.4,5.6,49.8,23280.0
2020-04-19 13:00:00,15.7,-0.3987490689252462,0.917060074385124,156.5,3.1,48.0,23320.0
2020-04-19 14:00:00,15.5,-0.8452618332218561,0.5343523493898263,122.3,2.2,47.9,23370.0
2020-04-19 15:00:00,14.1,0.3272178989791039,0.944948912157531,199.1,1.7,57.5,7580.0
2020-04-19 16:00:00,11.6,0.12013683883464678,-0.9927573419294454,353.1,0.9,86.5,4230.0
2020-04-19 17:00:00,10.7,-0.5877852522924732,-0.8090169943749475,36.0,0.4,93.2,2980.0
2020-04-19 18:00:00,10.9,-0.9360595357389734,-0.3518416484047016,69.4,0.8,94.9,4550.0
2020-04-19 19:00:00,10.8,-0.5990235985155861,0.8007313709487334,143.2,0.3,95.8,2310.0
2020-04-19 20:00:00,10.7,-0.83580736136827,0.5490228179981319,123.3,1.0,96.4,2140.0
2020-04-19 21:00:00,10.4,-0.9874138067509114,0.15815806725448356,99.1,1.5,93.8,9810.0
2020-04-19 22:00:00,10.3,-0.917060074385124,0.39874906892524614,113.5,2.3,92.6,12150.0
2020-04-19 23:00:00,10.2,-0.9964928592495043,0.08367784333231573,94.8,1.5,86.4,18970.0
2020-04-20 00:00:00,10.1,-0.9985366703262119,-0.054078812984775355,86.9,3.1,83.9,48140.0
2020-04-20 01:00:00,10.1,-0.9573194975320674,-0.2890317969444719,73.2,1.3,83.7,37340.0
2020-04-20 02:00:00,10.2,-0.9510565162951538,-0.30901699437494734,72.0,1.7,81.0,43250.0
2020-04-20 03:00:00,9.9,-0.9918944425900295,-0.12706460860135044,82.7,0.9,82.4,43350.0
2020-04-20 04:00:00,9.6,-0.7986355100472929,-0.6018150231520483,53.0,0.8,82.5,46870.0
2020-04-20 05:00:00,9.6,-1.8369701987210297e-16,-1.0,0.0,0.1,80.9,42620.0
2020-04-20 06:00:00,9.2,0.5504807400849956,0.8348478632634065,213.4,0.5,87.5,39500.0
2020-04-20 07:00:00,9.8,0.9882283814465527,0.15298583628403825,261.2,1.2,83.8,28830.0
2020-04-20 08:00:00,10.8,0.4924235601034671,0.8703556959398996,209.5,2.4,79.9,17150.0
2020-04-20 09:00:00,12.2,0.5976251469755209,0.8017756442437542,216.7,4.2,73.5,8760.0
2020-04-20 10:00:00,13.0,0.8771461637055886,0.4802234974431887,241.3,4.9,68.8,6530.0
2020-04-20 11:00:00,13.8,0.9792228106217659,0.20278729535651233,258.3,4.4,63.2,29560.0
2020-04-20 12:00:00,12.5,0.9857034690888535,0.1684893795650024,260.3,4.3,69.5,19720.0
2020-04-20 13:00:00,10.6,0.995724698184582,-0.09237058744656178,275.3,6.2,82.8,17550.0
2020-04-20 14:00:00,10.1,0.9982398279237653,-0.05930637357596123,273.4,7.3,90.2,10900.0
2020-04-20 15:00:00,11.7,0.9999862922474269,-0.005235963831419778,270.3,5.4,81.5,11620.0
2020-04-20 16:00:00,11.7,0.8443279255020154,-0.5358267949789962,302.4,5.9,78.5,11350.0
2020-04-20 17:00:00,11.4,0.9751493543055633,-0.22154849761946752,282.8,6.5,65.4,24620.0
2020-04-20 18:00:00,10.8,0.7954734808548959,-0.6059884002657111,307.3,6.3,64.4,27640.0
2020-04-20 19:00:00,10.8,0.6401096994849557,-0.7682835235935234,320.2,3.2,61.7,29530.0
2020-04-20 20:00:00,10.2,0.5821229701572896,-0.8131007610470276,324.4,4.3,57.0,30730.0
2020-04-20 21:00:00,9.3,0.569279523430844,-0.8221440410307377,325.3,3.4,56.8,29710.0
2020-04-20 22:00:00,9.1,0.784776370533083,-0.6197790317951402,308.3,2.5,52.8,34840.0
2020-04-20 23:00:00,8.1,0.838670567945424,-0.544639035015027,303.0,2.6,60.1,29900.0
2020-04-21 00:00:00,8.1,0.987959865769389,-0.1547103862994677,278.9,2.6,61.3,33540.0
2020-04-21 01:00:00,8.6,0.8917975296052141,-0.4524347093117823,296.9,2.5,75.8,24060.0
2020-04-21 02:00:00,8.1,0.977415894286096,-0.21132479645538849,282.2,2.4,76.0,24490.0
2020-04-21 03:00:00,8.5,0.9552783621223438,-0.29570805004404654,287.2,3.4,71.6,28590.0
2020-04-21 04:00:00,8.5,0.9777832367586062,-0.20961856290382222,282.1,1.8,75.7,23170.0
2020-04-21 05:00:00,8.2,0.7489557207890023,-0.6626200482157375,311.5,1.7,75.9,22610.0
2020-04-21 06:00:00,6.6,0.05582150499316372,-0.998440764181981,356.8,0.4,79.2,26400.0
2020-04-21 07:00:00,7.9,0.17020949916603287,-0.9854078984834901,350.2,0.5,79.3,22150.0
2020-04-21 08:00:00,9.7,0.8894163732912975,-0.457097927058694,297.2,4.7,49.4,24010.0
2020-04-21 09:00:00,9.8,0.5920131787992197,-0.8059282822485158,323.7,6.8,37.8,20280.0
2020-04-21 10:00:00,10.0,0.6858183529273765,-0.7277727576572104,316.7,6.1,30.4,22780.0
2020-04-21 11:00:00,9.6,0.910683660806177,-0.41310442982454143,294.4,10.0,37.9,33570.0
2020-04-21 12:00:00,9.6,0.8377187166204386,-0.5461019610144292,303.1,7.3,34.9,43690.0
2020-04-21 13:00:00,9.8,0.9372819894918916,-0.3485720473218149,290.4,9.1,29.2,50000.0
2020-04-21 14:00:00,9.4,0.9354440308298674,-0.353474843779257,290.7,7.8,31.6,33780.0
2020-04-21 15:00:00,8.8,0.7512641335035112,-0.6600016679609368,311.3,4.6,28.1,38850.0
2020-04-21 16:00:00,8.6,0.9310558158625284,-0.3648767843376193,291.4,6.5,32.5,42070.0
2020-04-21 17:00:00,7.9,0.8886172326549486,-0.4586495544843151,297.3,9.2,35.4,41190.0
2020-04-21 18:00:00,7.4,0.8746197071393956,-0.484809620246337,299.0,7.4,29.5,43510.0
2020-04-21 19:00:00,6.7,0.8642748019537047,-0.5030199466302349,300.2,5.3,31.2,36030.0
2020-04-21 20:00:00,6.5,0.8498926929868639,-0.5269557954966777,301.8,6.2,31.2,35230.0
2020-04-21 21:00:00,6.4,0.8191520442889919,-0.5735764363510459,305.0,5.9,31.7,43740.0
2020-04-21 22:00:00,6.5,0.8338858220671682,-0.5519369853120581,303.5,4.8,29.0,36170.0
2020-04-21 23:00:00,6.4,0.8544588301328072,-0.5195191118795095,301.3,4.2,33.3,39650.0
2020-04-22 00:00:00,6.7,0.6547408137173394,-0.75585346916764,319.1,3.4,31.0,37830.0
2020-04-22 01:00:00,7.0,0.7836934573258402,-0.62114778027831,308.4,3.7,32.3,41080.0
2020-04-22 02:00:00,7.2,0.6101451639012679,-0.7922896433551906,322.4,6.9,35.0,30300.0
2020-04-22 03:00:00,7.0,0.6142852000989429,-0.7890840848346911,322.1,4.3,36.2,34710.0
2020-04-22 04:00:00,5.3,0.7626683296956883,-0.6467897795104597,310.3,2.0,45.9,31880.0
2020-04-22 05:00:00,5.9,0.5075383629607042,-0.8616291604415257,329.5,4.2,37.9,22990.0
2020-04-22 06:00:00,5.5,0.5548444274479991,-0.8319541221304827,326.3,3.2,40.2,19850.0
2020-04-22 07:00:00,5.9,0.450877540689431,-0.8925858184521253,333.2,7.1,39.5,15380.0
2020-04-22 08:00:00,6.1,0.625242656335705,-0.78043040733833,321.3,7.0,33.9,15000.0
2020-04-22 09:00:00,6.8,0.6454576877239504,-0.7637960286346425,319.8,7.8,31.6,15720.0
2020-04-22 10:00:00,7.3,0.7454759996828622,-0.6665324702494526,311.8,6.7,31.0,16340.0
2020-04-22 11:00:00,8.5,0.6197790317951403,-0.7847763705330829,321.7,5.6,32.9,15850.0
2020-04-22 12:00:00,7.9,0.6534206039901056,-0.7569950556517564,319.2,5.5,35.8,16540.0
2020-04-22 13:00:00,8.2,0.7581343361976526,-0.652098403830392,310.7,7.5,38.4,19890.0
2020-04-22 14:00:00,7.8,0.9366721892483976,-0.3502073812594675,290.5,7.5,35.5,22620.0
2020-04-22 15:00:00,7.8,0.9640954042341103,-0.26555611748680846,285.4,6.7,38.1,26230.0
2020-04-22 16:00:00,6.9,0.9245460336123132,-0.38107037635027374,292.4,8.1,46.6,13110.0
2020-04-22 17:00:00,6.6,0.9297764858882511,-0.36812455268467836,291.6,5.4,47.0,24700.0
2020-04-22 18:00:00,7.4,0.7660444431189782,-0.6427876096865393,310.0,4.2,43.2,24580.0
2020-04-22 19:00:00,6.9,0.7716245833877201,-0.6360782202777638,309.5,3.9,45.6,27090.0
2020-04-22 20:00:00,7.0,0.593418886603701,-0.8048937973559145,323.6,5.7,42.2,30290.0
2020-04-22 21:00:00,6.8,0.6959127965923148,-0.7181262977631886,315.9,3.8,41.3,29820.0
2020-04-22 22:00:00,6.2,0.4786918579406072,-0.8779829754279803,331.4,4.1,44.9,23450.0
2020-04-22 23:00:00,5.8,0.5835412113561174,-0.8120835268918064,324.3,3.6,45.7,24930.0
2020-04-23 00:00:00,5.6,0.43051109680829525,-0.9025852843498604,334.5,4.1,48.1,27670.0
2020-04-23 01:00:00,5.2,0.40194777665596004,-0.915662593339561,336.3,2.5,52.8,30140.0
2020-04-23 02:00:00,4.9,0.5165333288666423,-0.856267084600328,328.9,2.4,55.0,27850.0
2020-04-23 03:00:00,4.7,0.26387304996537325,-0.9645574184577982,344.7,2.3,59.0,28000.0
2020-04-23 04:00:00,5.4,0.46174861323503386,-0.8870108331782216,332.5,3.4,58.1,25390.0
2020-04-23 05:00:00,5.3,0.4679298142605731,-0.8837656300886935,332.1,3.4,60.7,24080.0
2020-04-23 06:00:00,5.5,0.700909264299851,-0.7132504491541816,315.5,2.0,57.0,24010.0
2020-04-23 07:00:00,7.1,0.5635260489375715,-0.8260982944957639,325.7,4.5,50.8,24670.0
2020-04-23 08:00:00,8.4,0.782608156852414,-0.6225146366376195,308.5,5.7,46.3,23030.0
2020-04-23 09:00:00,9.5,0.611527040185831,-0.7912235329674903,322.3,5.7,38.9,24870.0
2020-04-23 10:00:00,10.9,0.374606593415912,-0.9271838545667873,338.0,5.2,33.4,25740.0
2020-04-23 11:00:00,11.8,0.9048270524660195,-0.42577929156507244,295.2,6.3,31.3,24410.0
2020-04-23 12:00:00,11.9,0.8424523970071474,-0.5387707850068633,302.6,6.5,34.7,23010.0
2020-04-23 13:00:00,11.6,0.9563047559630355,-0.29237170472273677,287.0,6.7,43.2,25350.0
2020-04-23 14:00:00,11.2,0.980614658546613,-0.1959461442425179,281.3,8.9,48.0,23020.0
2020-04-23 15:00:00,11.8,0.8894163732912975,-0.457097927058694,297.2,5.9,42.8,26720.0
2020-04-23 16:00:00,11.2,0.9245460336123132,-0.38107037635027374,292.4,6.1,34.6,27770.0
2020-04-23 17:00:00,10.9,0.9770455744352637,-0.21303038627497678,282.3,6.2,33.7,31900.0
2020-04-23 18:00:00,9.5,0.9033352928633008,-0.42893513340314554,295.4,6.5,33.7,35880.0
2020-04-23 19:00:00,8.5,0.8517269341430473,-0.5239859059700794,301.6,5.6,38.3,26590.0
2020-04-23 20:00:00,8.3,0.909961270876543,-0.414693242656239,294.5,4.4,42.7,26810.0
2020-04-23 21:00:00,8.0,0.78043040733833,-0.625242656335705,308.7,4.2,41.5,30090.0
2020-04-23 22:00:00,7.8,0.8241261886220158,-0.5664062369248327,304.5,3.6,45.1,30540.0
2020-04-23 23:00:00,7.1,0.7253743710122879,-0.6883545756937539,313.5,2.3,52.6,32050.0
2020-04-24 00:00:00,6.8,0.8471219213821368,-0.5313985795180832,302.1,2.0,54.5,27080.0
2020-04-24 01:00:00,5.0,0.6730125135097735,-0.7396310949786097,317.7,1.1,65.6,24780.0
2020-04-24 02:00:00,6.1,0.7095707365365209,-0.7046342099635948,314.8,2.0,65.6,28100.0
2020-04-24 03:00:00,3.5,-0.6794413042615165,0.7337298645028764,137.2,0.9,82.7,23420.0
2020-04-24 04:00:00,2.6,-0.2351421131025899,0.9719610005785465,166.4,0.3,87.8,18260.0
2020-04-24 05:00:00,1.6,-0.766044443118978,0.6427876096865395,130.0,0.7,93.8,17360.0
2020-04-24 06:00:00,1.2,-0.9999862922474269,0.005235963831419821,90.3,0.6,95.3,15050.0
2020-04-24 07:00:00,4.8,-1.8369701987210297e-16,-1.0,0.0,0.0,92.7,17910.0
2020-04-24 08:00:00,9.5,0.9777832367586062,0.20961856290382222,257.9,3.1,58.0,21170.0
2020-04-24 09:00:00,10.3,0.7705132427757895,0.6374239897486895,230.4,4.0,52.8,23370.0
2020-04-24 10:00:00,12.6,0.9191353392552345,0.39394190959095093,246.8,4.6,38.0,26730.0
2020-04-24 11:00:00,13.9,0.9822872507286886,-0.18738131458572485,280.8,6.1,23.5,29770.0
